Time (hrs),Fill Percentage (%),Fill Level (cm),Day,Hour,Fill Rate (cm/hr),Previous Fill Percentage (%),Time Since Emptying (hrs),Time of Day_Morning,Time of Day_Afternoon,Time of Day_Evening
5.379140205106437,68.2440693784837,20.473220813545108,0,5,6.307758340764358,64.81676468202905,0.16300424863958884,0,0,0
5.542144453746026,67.01850324754747,20.10555097426424,0,5,-2.255584393347967,68.2440693784837,0.16300424863958884,0,0,0
5.705148702385616,68.88281834041781,20.664845502125345,0,5,3.431165337890871,67.01850324754747,0.16300424863958973,0,0,0
5.868152951025205,73.32897551521074,21.998692654563225,0,5,8.182898075172798,68.88281834041781,0.16300424863958884,0,0,0
6.0311571996647935,73.80573243793071,22.141719731379215,0,6,0.8774438581182665,73.32897551521074,0.16300424863958884,1,0,0
6.194161448304382,83.03701390628068,24.911104171884205,0,6,16.98964575229108,73.80573243793071,0.16300424863958884,1,0,0
6.357165696943971,78.24310254490409,23.472930763471226,0,6,-8.822919773047497,83.03701390628068,0.16300424863958884,1,0,0
6.520169945583561,76.2634324522356,22.87902973567068,0,6,-3.6434696197010705,78.24310254490409,0.16300424863958973,1,0,0
6.68317419422315,83.95435467088386,25.186306401265156,0,6,14.154702621868392,76.2634324522356,0.16300424863958884,1,0,0
6.846178442862739,83.92504364434056,25.177513093302167,0,6,-0.0539452685213846,83.95435467088386,0.16300424863958884,1,0,0
7.009182691502327,87.72976572766292,26.318929718298875,0,7,7.002373462795081,83.92504364434056,0.16300424863958884,1,0,0
7.172186940141916,94.44738624301252,28.334215872903755,0,7,12.363396484595844,87.72976572766292,0.16300424863958884,1,0,0
7.335191188781505,89.51513800217187,26.85454140065156,0,7,-9.077520890414553,94.44738624301252,0.16300424863958884,1,0,0
7.498195437421095,100.0,30.0,0,7,19.296789044457373,89.51513800217187,0.16300424863958973,1,0,0
7.661199686060684,97.27534523093541,29.182603569280626,0,7,-5.0145713227799416,100.0,0.16300424863958884,1,0,0
7.8242039347002725,96.95124536688284,29.085373610064853,0,7,-0.5964872696708329,97.27534523093541,0.16300424863958884,1,0,0
7.987208183339861,100.0,30.0,0,7,5.6110585924507745,96.95124536688284,0.16300424863958884,1,0,0
24.0,0.0,0.0,1,0,-1.8735021564938596,100.0,0.0,0,0,0
24.183074170826742,1.4259610341467677,0.4277883102440303,1,0,2.3366939656871644,0.0,0.1830741708267425,0,0,0
24.36614834165348,3.7483605838298026,1.1245081751489407,1,0,3.805669919238825,1.4259610341467677,0.18307417082673894,0,0,0
24.549222512480224,3.8512322277259416,1.1553696683177825,1,0,0.1685737153934645,3.7483605838298026,0.1830741708267425,0,0,0
24.732296683306963,7.53085928843473,2.259257786530419,1,0,6.029731628594151,3.8512322277259416,0.18307417082673894,0,0,0
24.915370854133705,12.391373452243569,3.7174120356730707,1,0,7.964827821192855,7.53085928843473,0.1830741708267425,0,0,0
25.098445024960444,7.388427461281826,2.216528238384548,1,1,-8.19822802152116,12.391373452243569,0.18307417082673894,0,0,0
25.281519195787187,15.645642331283167,4.6936926993849495,1,1,13.53093366373751,7.388427461281826,0.1830741708267425,0,0,0
25.464593366613926,20.754073513550445,6.226222054065134,1,1,8.371084505036853,15.645642331283167,0.18307417082673894,0,0,0
25.647667537440668,15.473197936772003,4.641959381031601,1,1,-8.653665702153283,20.754073513550445,0.1830741708267425,0,0,0
25.83074170826741,19.033180797213515,5.7099542391640545,1,1,5.833673058900162,15.473197936772003,0.1830741708267425,0,0,0
26.01381587909415,20.551184390325215,6.165355317097564,1,2,2.48752227513569,19.033180797213515,0.18307417082673894,0,0,0
26.196890049920892,22.18315780937153,6.654947342811458,1,2,2.6742823605479207,20.551184390325215,0.1830741708267425,0,0,0
26.37996422074763,26.115918913441842,7.834775674032553,1,2,6.444537347311992,22.18315780937153,0.18307417082673894,0,0,0
26.563038391574374,28.627152810268857,8.588145843080657,1,2,4.115109005524746,26.115918913441842,0.1830741708267425,0,0,0
26.746112562401112,31.80574470039825,9.541723410119475,1,2,5.208695266692114,28.627152810268857,0.18307417082673894,0,0,0
26.929186733227855,34.470198867005486,10.341059660101646,1,2,4.366188012063401,31.80574470039825,0.1830741708267425,0,0,0
27.112260904054594,34.131996180738,10.2395988542214,1,3,-0.5542060107226587,34.470198867005486,0.18307417082673894,0,0,0
27.295335074881336,41.23679555582435,12.371038666747305,1,3,11.642493328799802,34.131996180738,0.1830741708267425,0,0,0
27.47840924570808,40.810096430998485,12.243028929299545,1,3,-0.6992233632395142,41.23679555582435,0.1830741708267425,0,0,0
27.661483416534818,37.71349201633423,11.314047604900267,1,3,-5.074344022447949,40.810096430998485,0.18307417082673894,0,0,0
27.84455758736156,39.82712715986987,11.948138147960961,1,3,3.463571841932763,37.71349201633423,0.1830741708267425,0,0,0
28.0276317581883,43.58860973182608,13.076582919547825,1,4,6.16386662570124,39.82712715986987,0.18307417082673894,0,0,0
28.21070592901504,40.17858602786902,12.053575808360705,1,4,-5.587937973813204,43.58860973182608,0.1830741708267425,0,0,0
28.39378009984178,48.37477054640567,14.5124311639217,1,4,13.430924441482528,40.17858602786902,0.18307417082673894,0,0,0
28.576854270668523,53.25945623093314,15.977836869279944,1,4,8.00443721110758,48.37477054640567,0.1830741708267425,0,0,0
28.759928441495262,48.89249161071888,14.667747483215663,1,4,-7.156058007244216,53.25945623093314,0.18307417082673894,0,0,0
28.943002612322005,53.75834897343633,16.1275046920309,1,4,7.973583614898467,48.89249161071888,0.1830741708267425,0,0,0
29.126076783148747,59.4701131975337,17.84103395926011,1,5,9.359754352517902,53.75834897343633,0.1830741708267425,0,0,0
29.309150953975486,57.62474994713272,17.287424984139818,1,5,-3.0239600300810614,59.4701131975337,0.18307417082673894,0,0,0
29.49222512480223,58.81159953828148,17.643479861484444,1,5,1.9448668030925482,57.62474994713272,0.1830741708267425,0,0,0
29.675299295628967,62.89871910188219,18.869615730564657,1,5,6.697481482740818,58.81159953828148,0.18307417082673894,0,0,0
29.85837346645571,66.71190063168908,20.013570189506723,1,5,6.248584678964242,62.89871910188219,0.1830741708267425,0,0,0
30.04144763728245,67.05270338030091,20.115811014090276,1,6,0.5584666811371992,66.71190063168908,0.18307417082673894,1,0,0
30.22452180810919,71.84935561951339,21.554806685854018,1,6,7.8601785564036595,67.05270338030091,0.1830741708267425,1,0,0
30.40759597893593,68.91722067799091,20.67516620339727,1,6,-4.804831170254142,71.84935561951339,0.18307417082673894,1,0,0
30.590670149762673,73.39705069106252,22.019115207318755,1,6,7.341008280154215,68.91722067799091,0.1830741708267425,1,0,0
30.773744320589415,71.49730492231876,21.449191476695628,1,6,-3.1130755805115253,73.39705069106252,0.1830741708267425,1,0,0
30.956818491416154,75.08649973064932,22.525949919194797,1,6,5.881542096499303,71.49730492231876,0.18307417082673894,1,0,0
31.139892662242897,75.03705785685639,22.511117357056918,1,7,-0.0810194145405512,75.08649973064932,0.1830741708267425,1,0,0
31.322966833069636,82.04875883087844,24.614627649263532,1,7,11.489934831917784,75.03705785685639,0.18307417082673894,1,0,0
31.506041003896378,82.19882129808694,24.659646389426083,1,7,0.24590437831427003,82.04875883087844,0.1830741708267425,1,0,0
31.689115174723117,82.86472873221702,24.859418619665107,1,7,1.0912092587221807,82.19882129808694,0.18307417082673894,1,0,0
31.87218934554986,90.06612834375356,27.019838503126067,1,7,11.800790213631698,82.86472873221702,0.1830741708267425,1,0,0
32.0552635163766,85.79382123718992,25.738146371156976,1,8,-7.000944623597844,90.06612834375356,0.18307417082673894,1,0,0
32.23833768720334,88.69401900077055,26.608205700231167,1,8,4.752496352407883,85.79382123718992,0.1830741708267425,1,0,0
32.42141185803008,91.43616177356756,27.430848532070268,1,8,4.493494784786613,88.69401900077055,0.1830741708267425,1,0,0
32.604486028856826,96.42377140599977,28.92713142179993,1,8,8.173096636038917,91.43616177356756,0.1830741708267425,1,0,0
32.78756019968356,95.98489456066369,28.795468368199106,1,8,-0.7191787514658907,96.42377140599977,0.18307417082673538,1,0,0
32.970634370510304,99.06317065505881,29.718951196517644,1,8,5.044309768812236,95.98489456066369,0.1830741708267425,1,0,0
48.0,3.20826598784322,0.9624797963529661,2,0,-1.9133523070155736,99.06317065505881,0.0,0,0,0
48.151905276744024,1.4752355471923773,0.4425706641577132,2,0,-3.42258770293643,3.20826598784322,0.15190527674402432,0,0,0
48.30381055348805,6.052230200615234,1.8156690601845702,2,0,9.039175106080522,1.4752355471923773,0.15190527674402432,0,0,0
48.45571583023207,1.5330939150954368,0.45992817452863105,2,0,-8.924909751097712,6.052230200615234,0.15190527674402432,0,0,0
48.6076211069761,7.5075419330218285,2.2522625799065485,2,0,11.799026628931275,1.5330939150954368,0.15190527674402432,0,0,0
48.75952638372012,6.689309087461747,2.006792726238524,2,0,-1.6159402683664903,7.5075419330218285,0.15190527674402432,0,0,0
48.911431660464146,6.139477561540542,1.8418432684621628,2,0,-1.0858704931910792,6.689309087461747,0.15190527674402432,0,0,0
49.06333693720817,16.153756548943175,4.846126964682952,2,1,19.77734915215164,6.139477561540542,0.15190527674402432,0,0,0
49.215242213952195,18.042192520206275,5.412657756061882,2,1,3.72950040658292,16.153756548943175,0.15190527674402432,0,0,0
49.36714749069622,15.395251132491417,4.618575339747425,2,1,-5.227484083074783,18.042192520206275,0.15190527674402432,0,0,0
49.51905276744024,22.668688926760872,6.800606678028261,2,1,14.364420940806282,15.395251132491417,0.15190527674402432,0,0,0
49.67095804418427,22.662615579216332,6.7987846737649,2,1,-0.011994344781262921,22.668688926760872,0.15190527674402432,0,0,0
49.82286332092829,24.38692919271486,7.3160787578144575,2,1,3.4053727107929888,22.662615579216332,0.15190527674402432,0,0,0
49.974768597672316,23.09686190564308,6.9290585716929245,2,1,-2.5477731545409115,24.38692919271486,0.15190527674402432,0,0,0
50.12667387441634,32.53735193662673,9.761205580988019,2,2,18.644164771626382,23.09686190564308,0.15190527674402432,0,0,0
50.278579151160365,26.781195411867973,8.034358623560392,2,2,-11.367919498527613,32.53735193662673,0.15190527674402432,0,0,0
50.43048442790439,30.58443577236182,9.175330731708547,2,2,7.511076195666381,26.781195411867973,0.15190527674402432,0,0,0
50.58238970464841,39.680842778610945,11.904252833583284,2,2,17.964630066625304,30.58443577236182,0.15190527674402432,0,0,0
50.73429498139244,34.36552818923703,10.30965845677111,2,2,-10.497294175627784,39.680842778610945,0.15190527674402432,0,0,0
50.88620025813646,36.03442582426098,10.810327747278293,2,2,3.2959308671736345,34.36552818923703,0.15190527674402432,0,0,0
51.038105534880486,40.38756536214745,12.116269608644235,2,3,8.597080294758848,36.03442582426098,0.15190527674402432,0,0,0
51.19001081162451,46.632217324055276,13.989665197216583,2,3,12.332656433846,40.38756536214745,0.15190527674402432,0,0,0
51.341916088368535,43.546236264794324,13.063870879438298,2,3,-6.0945500881996475,46.632217324055276,0.15190527674402432,0,0,0
51.49382136511256,47.24103479590145,14.172310438770435,2,3,7.2969128070512586,43.546236264794324,0.15190527674402432,0,0,0
51.645726641856584,43.53838082798148,13.061514248394444,2,3,-7.312426626546979,47.24103479590145,0.15190527674402432,0,0,0
51.797631918600615,51.50032007162336,15.450096021487006,2,3,15.724152737086623,43.53838082798148,0.15190527674403143,0,0,0
51.94953719534463,46.39598123401282,13.918794370203846,2,3,-10.08063501219664,51.50032007162336,0.15190527674401721,0,0,0
52.101442472088664,56.985255127291595,17.095576538187476,2,4,20.91291518027171,46.39598123401282,0.15190527674403143,0,0,0
52.25334774883268,56.32576125641585,16.897728376924757,2,4,-1.3024442962315426,56.985255127291595,0.15190527674401721,0,0,0
52.40525302557671,59.864158185285156,17.959247455585547,2,4,6.988032946673125,56.32576125641585,0.15190527674403143,0,0,0
52.55715830232074,65.4157754007961,19.624732620238827,2,4,10.963971761558948,59.864158185285156,0.15190527674402432,0,0,0
52.70906357906476,63.80686552201314,19.142059656603944,2,4,-3.177460151356266,65.4157754007961,0.15190527674402432,0,0,0
52.860968855808785,65.26647936757107,19.579943810271317,2,4,2.8826131853553147,63.80686552201314,0.15190527674402432,0,0,0
53.01287413255281,68.10362075710029,20.431086227130088,2,5,5.603112907611705,65.26647936757107,0.15190527674402432,0,0,0
53.164779409296834,66.54501882411928,19.963505647235785,2,5,-3.078106237759097,68.10362075710029,0.15190527674402432,0,0,0
53.31668468604086,70.79532306074906,21.23859691822472,2,5,8.39398932229057,66.54501882411928,0.15190527674402432,0,0,0
53.46858996278488,79.42877526749311,23.828632580247934,2,5,17.050333718081998,70.79532306074906,0.15190527674402432,0,0,0
53.62049523952891,75.33523255133602,22.600569765400806,2,5,-8.084398654014748,79.42877526749311,0.15190527674402432,0,0,0
53.77240051627293,78.76305144228283,23.62891543268485,2,5,6.769650727913217,75.33523255133602,0.15190527674402432,0,0,0
53.924305793016956,81.18432847274681,24.355298541824045,2,5,4.781816173267136,78.76305144228283,0.15190527674402432,0,0,0
54.07621106976098,85.65495613772677,25.69648684131803,2,6,8.82910935183656,81.18432847274681,0.15190527674402432,1,0,0
54.228116346505004,82.22362049078171,24.667086147234514,2,6,-6.776596021862759,85.65495613772677,0.15190527674402432,1,0,0
54.38002162324903,84.58694896441065,25.376084689323196,2,6,4.667372702815429,82.22362049078171,0.15190527674402432,1,0,0
54.53192689999305,87.50509725267926,26.25152917580378,2,6,5.763094641904995,84.58694896441065,0.15190527674402432,1,0,0
54.68383217673708,89.8829308423396,26.96487925270188,2,6,4.696019073123898,87.50509725267926,0.15190527674402432,1,0,0
54.8357374534811,90.99789606461168,27.299368819383506,2,6,2.2019614713271234,89.8829308423396,0.15190527674402432,1,0,0
54.987642730225126,95.2369597613736,28.57108792841208,2,6,8.371790212209339,90.99789606461168,0.15190527674402432,1,0,0
55.13954800696915,99.84246955475501,29.952740866426502,2,7,9.095490081905757,95.2369597613736,0.15190527674402432,1,0,0
55.291453283713174,93.17325961070667,27.951977883212,2,7,-13.171122334255646,99.84246955475501,0.15190527674402432,1,0,0
55.4433585604572,100.0,30.0,2,7,13.482231563549464,93.17325961070667,0.15190527674402432,1,0,0
72.0,4.4535070979678375,1.3360521293903513,3,0,-1.7312658473203717,100.0,0.0,0,0,0
72.17982327664505,8.085191378933954,2.4255574136801865,3,0,6.05875559947879,4.4535070979678375,0.1798232766450525,0,0,0
72.3596465532901,7.3578336958254775,2.2073501087476433,3,0,-1.2134541701364712,8.085191378933954,0.1798232766450525,0,0,0
72.53946982993517,6.780820079399724,2.034246023819917,3,0,-0.9626344717841904,7.3578336958254775,0.1798232766450667,0,0,0
72.71929310658022,9.503883013427014,2.851164904028104,3,0,4.542898424772214,6.780820079399724,0.1798232766450525,0,0,0
72.89911638322528,9.410620626152946,2.823186187845884,3,0,-0.15559006989649377,9.503883013427014,0.1798232766450525,0,0,0
73.07893965987033,12.525330950954876,3.7575992852864633,3,1,5.196285569220207,9.410620626152946,0.1798232766450525,0,0,0
73.25876293651538,11.28840808865978,3.386522426597934,3,1,-2.0635641036671024,12.525330950954876,0.1798232766450525,0,0,0
73.43858621316045,13.765600531767156,4.129680159530147,3,1,4.132711553238181,11.28840808865978,0.1798232766450667,0,0,0
73.6184094898055,18.097020109349636,5.42910603280489,3,1,7.226127215108194,13.765600531767156,0.1798232766450525,0,0,0
73.79823276645055,21.709423281365904,6.512826984409771,3,1,6.02658883668327,18.097020109349636,0.1798232766450525,0,0,0
73.9780560430956,22.993204875460457,6.897961462638137,3,1,2.1417387415788833,21.709423281365904,0.1798232766450525,0,0,0
74.15787931974066,27.594099462978917,8.278229838893674,3,2,7.675693614347854,22.993204875460457,0.1798232766450525,0,0,0
74.33770259638572,25.31406423510941,7.594219270532822,3,2,-3.8037932637104888,27.594099462978917,0.1798232766450667,0,0,0
74.51752587303078,28.930120494221725,8.679036148266517,3,2,6.032683298697651,25.31406423510941,0.1798232766450525,0,0,0
74.69734914967583,29.321117179336646,8.796335153800994,3,2,0.6523015692012427,28.930120494221725,0.1798232766450525,0,0,0
74.87717242632088,27.70346242810374,8.311038728431123,3,2,-2.6987408661659646,29.321117179336646,0.1798232766450525,0,0,0
75.05699570296593,37.19358544877256,11.158075634631768,3,3,15.832415910318002,27.70346242810374,0.1798232766450525,0,0,0
75.236818979611,37.2166383014205,11.16499149042615,3,3,0.03845918016516125,37.19358544877256,0.1798232766450667,0,0,0
75.41664225625605,40.31720140908496,12.095160422725487,3,3,5.17268370176219,37.2166383014205,0.1798232766450525,0,0,0
75.5964655329011,43.82889040183178,13.148667120549533,3,3,5.858566907906644,40.31720140908496,0.1798232766450525,0,0,0
75.77628880954616,40.188186004110165,12.05645580123305,3,3,-6.0738039017738785,43.82889040183178,0.1798232766450525,0,0,0
75.95611208619121,45.0020749970381,13.50062249911143,3,3,8.031033161123936,40.188186004110165,0.1798232766450525,0,0,0
76.13593536283628,42.963681480996115,12.889104444298834,3,4,-3.400661283798112,45.0020749970381,0.1798232766450667,0,0,0
76.31575863948133,51.80177957908993,15.54053387372698,3,4,14.744639731271942,42.963681480996115,0.1798232766450525,0,0,0
76.49558191612638,53.65224883780594,16.09567465134178,3,4,3.087146380446485,51.80177957908993,0.1798232766450525,0,0,0
76.67540519277144,54.95619278538404,16.48685783561521,3,4,2.1753756886855884,53.65224883780594,0.1798232766450525,0,0,0
76.85522846941649,51.460622339662606,15.438186701898783,3,4,-5.831676261724269,54.95619278538404,0.1798232766450525,0,0,0
77.03505174606155,53.323651571259305,15.99709547137779,3,5,3.1081002410059275,51.460622339662606,0.1798232766450667,0,0,0
77.21487502270661,64.26262610276027,19.27878783082808,3,5,18.249541553666152,53.323651571259305,0.1798232766450525,0,0,0
77.39469829935166,59.55698408899118,17.867095226697355,3,5,-7.85044422762477,64.26262610276027,0.1798232766450525,0,0,0
77.57452157599671,63.80823117424847,19.14246935227454,3,5,7.09237507719651,59.55698408899118,0.1798232766450525,0,0,0
77.75434485264176,63.92858211493804,19.17857463448141,3,5,0.2007820282250736,63.80823117424847,0.1798232766450525,0,0,0
77.93416812928683,68.3910321592359,20.517309647770773,3,5,7.444725945750301,63.92858211493804,0.1798232766450667,0,0,0
78.11399140593188,70.91951728219566,21.275855184658695,3,6,4.218283367092635,68.3910321592359,0.1798232766450525,1,0,0
78.29381468257694,67.22956086043851,20.168868258131553,3,6,-6.155971280137381,70.91951728219566,0.1798232766450525,1,0,0
78.47363795922199,73.47272311431252,22.041816934293752,3,6,10.415496320085156,67.22956086043851,0.1798232766450525,1,0,0
78.65346123586704,76.13605909770143,22.84081772931043,3,6,4.443255678150056,73.47272311431252,0.1798232766450525,1,0,0
78.83328451251211,80.13424050473331,24.040272151419995,3,6,6.670184441567234,76.13605909770143,0.1798232766450667,1,0,0
79.01310778915716,84.6214880432127,25.386446412963807,3,7,7.486095719415585,80.13424050473331,0.1798232766450525,1,0,0
79.19293106580221,84.08700272971714,25.226100818915143,3,7,-0.8916843082843225,84.6214880432127,0.1798232766450525,1,0,0
79.37275434244727,79.27889336748048,23.783668010244142,3,7,-8.021390976642992,84.08700272971714,0.1798232766450525,1,0,0
79.55257761909232,86.70291000806536,26.010873002419608,3,7,12.385521127899786,79.27889336748048,0.1798232766450525,1,0,0
79.73240089573738,80.90660624345125,24.271981873035376,3,7,-9.670000245943895,86.70291000806536,0.1798232766450667,1,0,0
79.91222417238244,91.61968909742043,27.48590672922613,3,7,17.872685428453288,80.90660624345125,0.1798232766450525,1,0,0
80.09204744902749,94.06272955273512,28.218818865820538,3,8,4.075735634831523,91.61968909742043,0.1798232766450525,1,0,0
80.27187072567254,99.12507469184747,29.73752240755424,3,8,8.44553369323497,94.06272955273512,0.1798232766450525,1,0,0
80.4516940023176,92.94294071487242,27.882882214461727,3,8,-10.313682564873568,99.12507469184747,0.1798232766450525,1,0,0
80.63151727896266,93.51494884153124,28.05448465245937,3,8,0.9542837901699948,92.94294071487242,0.1798232766450667,1,0,0
80.81134055560771,100.0,30.0,3,8,10.819040692828787,93.51494884153124,0.1798232766450525,1,0,0
96.0,0.0,0.0,4,0,-1.975157854439624,100.0,0.0,0,0,0
96.18249495468973,0.6460225704312861,0.19380677112938582,4,0,1.0619842694220647,0.0,0.1824949546897301,0,0,0
96.36498990937947,1.1515655711358468,0.34546967134075407,4,0,0.8310525650925914,0.6460225704312861,0.1824949546897443,0,0,0
96.5474848640692,5.810039314799279,1.7430117944397836,4,0,7.6579767669471694,1.1515655711358468,0.1824949546897301,0,0,0
96.72997981875895,10.29971681975318,3.089915045925954,4,0,7.380495826725793,5.810039314799279,0.1824949546897443,0,0,0
96.91247477344868,11.331111415836496,3.399333424750949,4,0,1.6954900443744017,10.29971681975318,0.1824949546897301,0,0,0
97.09496972813842,15.909267465532567,4.77278023965977,4,1,7.525944030857118,11.331111415836496,0.1824949546897443,0,0,0
97.27746468282815,15.402787397956569,4.6208362193869705,4,1,-0.8325929915768263,15.909267465532567,0.1824949546897301,0,0,0
97.4599596375179,17.676448393125803,5.30293451793774,4,1,3.7376282523009485,15.402787397956569,0.1824949546897443,0,0,0
97.64245459220763,20.091527812423585,6.0274583437270755,4,1,3.970103321602171,17.676448393125803,0.1824949546897301,0,0,0
97.82494954689737,23.533492121658348,7.060047636497504,4,1,5.658179945445131,20.091527812423585,0.1824949546897443,0,0,0
98.0074445015871,22.41105178731668,6.723315536195004,4,2,-1.8451584093105327,23.533492121658348,0.1824949546897301,0,0,0
98.18993945627685,21.736047009803475,6.520814102941042,4,2,-1.1096275707908232,22.41105178731668,0.1824949546897443,0,0,0
98.37243441096658,25.93148326956886,7.779444980870658,4,2,6.896798215980739,21.736047009803475,0.1824949546897301,0,0,0
98.55492936565632,26.222116429135998,7.8666349287408,4,2,0.4777663471210567,25.93148326956886,0.1824949546897443,0,0,0
98.73742432034605,31.284178406724262,9.385253522017278,4,2,8.321427821708092,26.222116429135998,0.1824949546897301,0,0,0
98.9199192750358,36.13592629275219,10.840777887825658,4,2,7.975696469433277,31.284178406724262,0.1824949546897443,0,0,0
99.10241422972553,33.81977261867736,10.145931785603208,4,3,-3.8074811624452636,36.13592629275219,0.1824949546897301,0,0,0
99.28490918441527,35.63551672002359,10.690655016007076,4,3,2.9848673423873002,33.81977261867736,0.1824949546897443,0,0,0
99.467404139105,37.99644958264373,11.398934874793119,4,3,3.881092822485031,35.63551672002359,0.1824949546897301,0,0,0
99.64989909379474,41.20784696641279,12.362354089923835,4,3,5.279155343053756,37.99644958264373,0.1824949546897443,0,0,0
99.83239404848447,42.078844899536804,12.623653469861042,4,3,1.431817007661697,41.20784696641279,0.1824949546897301,0,0,0
100.01488900317422,43.166730334758824,12.950019100427648,4,4,1.7883542650340836,42.078844899536804,0.1824949546897443,0,0,0
100.19738395786395,46.14289500202145,13.842868500606434,4,4,4.8924607351297436,43.166730334758824,0.1824949546897301,0,0,0
100.37987891255369,52.73342480673568,15.820027442020702,4,4,10.834047137224113,46.14289500202145,0.1824949546897443,0,0,0
100.56237386724342,49.92579198808127,14.977737596424381,4,4,-4.615414420789579,52.73342480673568,0.1824949546897301,0,0,0
100.74486882193317,47.03884969026241,14.111654907078723,4,4,-4.745789771657341,49.92579198808127,0.1824949546897443,0,0,0
100.9273637766229,55.22607128734544,16.567821386203633,4,4,13.458818537207105,47.03884969026241,0.1824949546897301,0,0,0
101.10985873131264,55.39845215652068,16.619535646956205,4,5,0.2833736463591024,55.22607128734544,0.1824949546897443,0,0,0
101.29235368600237,57.698674577931385,17.309602373379416,4,5,3.781292077890221,55.39845215652068,0.1824949546897301,0,0,0
101.47484864069212,62.46841664568326,18.74052499370498,4,5,7.840888657761769,57.698674577931385,0.1824949546897443,0,0,0
101.65734359538185,65.26463945746808,19.579391837240422,4,5,4.596657726574668,62.46841664568326,0.1824949546897301,0,0,0
